timeindex;input;cmp_Q;output;exp_Q;cas_Pi_o;cmp_m;exp_m
2030-01-01 00:00:00;0.0;;50.0;58.73267764218327;32.0;0.0;51.284102107333574
2030-01-01 01:00:00;0.0;;0.0;0.0;32.0;0.0;0.0
2030-01-01 02:00:00;0.0;;0.0;0.0;32.0;0.0;0.0
2030-01-01 03:00:00;49.99999999998987;;0.0;0.0;32.00486687631693;96.03682963467331;0.0
2030-01-01 04:00:00;49.99999999998673;;0.0;0.0;32.00973367437471;96.03528536670667;0.0
2030-01-01 05:00:00;49.99999999997688;;0.0;0.0;32.014600394174586;96.03374112355715;0.0
2030-01-01 06:00:00;49.99999999999999;;0.0;0.0;32.01946703571783;96.03219690531098;0.0
2030-01-01 07:00:00;49.99999999999999;;0.0;0.0;32.02433359900569;96.03065271184528;0.0
2030-01-01 08:00:00;49.99999999997308;;0.0;0.0;32.02920008403943;96.02910854315137;0.0
2030-01-01 09:00:00;50.0;;0.0;0.0;32.03406649082031;96.0275643994052;0.0
2030-01-01 10:00:00;50.0;;0.0;0.0;32.03893281934958;96.02602028042999;0.0
2030-01-01 11:00:00;49.999999999979636;;0.0;0.0;32.043799069628506;96.02447618623968;0.0
2030-01-01 12:00:00;49.9999999999921;;0.0;0.0;32.04866524165834;96.02293211695003;0.0
2030-01-01 13:00:00;49.99999999999933;;0.0;0.0;32.05353133544035;96.0213880724775;0.0
2030-01-01 14:00:00;0.0;;0.0;0.0;32.05353133544035;0.0;0.0
2030-01-01 15:00:00;0.0;;0.0;0.0;32.05353133544035;0.0;0.0
2030-01-01 16:00:00;0.0;;0.0;0.0;32.05353133544034;0.0;0.0
2030-01-01 17:00:00;0.0;;50.0;58.7324126173684;32.05093260675223;0.0;51.28005070091862
2030-01-01 18:00:00;0.0;;49.99999999999999;58.73242613975434;32.04833386758836;0.0;51.28025741620752
2030-01-01 19:00:00;0.0;;0.0;0.0;32.04833386758836;0.0;0.0
2030-01-01 20:00:00;0.0;;0.0;0.0;32.04833386758836;0.0;0.0
2030-01-01 21:00:00;0.0;;0.0;0.0;32.04833386758836;0.0;0.0
2030-01-01 22:00:00;0.0;;0.0;0.0;32.04833386758836;0.0;0.0
2030-01-01 23:00:00;0.0;;0.0;0.0;32.04833386758836;0.0;0.0
2030-01-02 00:00:00;0.0;;0.0;0.0;32.04833386758836;0.0;0.0
2030-01-02 01:00:00;0.0;;0.0;0.0;32.04833386758836;0.0;0.0
2030-01-02 02:00:00;0.0;;0.0;0.0;32.04833386758836;0.0;0.0
2030-01-02 03:00:00;0.0;;0.0;0.0;32.04833386758836;0.0;0.0
2030-01-02 04:00:00;0.0;;0.0;0.0;32.04833386758836;0.0;0.0
2030-01-02 05:00:00;0.0;;0.0;0.0;32.04833386758836;0.0;0.0
2030-01-02 06:00:00;0.0;;0.0;0.0;32.04833386758836;0.0;0.0
2030-01-02 07:00:00;0.0;;0.0;0.0;32.04833386758836;0.0;0.0
2030-01-02 08:00:00;0.0;;0.0;0.0;32.04833386758836;0.0;0.0
2030-01-02 09:00:00;0.0;;0.0;0.0;32.04833386758836;0.0;0.0
2030-01-02 10:00:00;0.0;;0.0;0.0;32.04833386758836;0.0;0.0
